"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
154-2-000210,동편업무지구(공영),공영,노외,,대구광역시 북구 산격동 1687,123,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.90725206,128.6151458,2022-07-25
154-2-000211,동호동(공영),공영,노외,대구광역시 북구 동호길 70,대구광역시 북구 동호동 262-2,10,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.96363513,128.5568502,2022-07-25
154-2-000217,복현동임시공영주차장,공영,노외,대구광역시 북구 복현로20길 8,대구광역시 북구 복현동 127,8,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90003894,128.6222779,2022-07-25
154-2-000218,북구문화회관앞(공영),공영,노외,대구광역시 북구 검단로 71-17,대구광역시 북구 산격동 120,110,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.905774,128.6160608,2022-07-25
154-2-000220,산격(공영),공영,노외,대구광역시 북구 동북로36길 14,대구광역시 북구 산격동 1264-1,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,100,,3000,50000,현금,,대구광역시 북구청,053-665-3012,35.89796474,128.6106083,2022-07-25
154-2-000221,산격3동공영,공영,노외,대구광역시 북구 산격로8길 1,대구광역시 북구 산격동 1410-4,51,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,300,,6000,100000,현금,,대구광역시 북구청,053-665-3012,35.89377121,128.6053807,2022-07-25
154-2-000222,산업용재관남편(공영),공영,노외,대구광역시 북구 유통단지로8길 26,대구광역시 북구 산격동 1631,112,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9030285,128.6070134,2022-07-25
154-2-000223,서변1(공영),공영,노외,대구광역시 북구 호국로43길 20,대구광역시 북구 서변동 1777,91,3,미시행,평일+토요일+공휴일,10:00,19:00,00:00,23:59,00:00,23:59,유료,30,400,10,200,,4000,40000,현금,,대구광역시청,053-803-4882,35.9213327,128.5970475,2022-07-25
154-2-000224,서변2(공영),공영,노외,대구광역시 북구 호국로43길 17,대구광역시 북구 서변동 1791,95,3,미시행,평일+토요일+공휴일,10:00,19:00,00:00,23:59,00:00,23:59,유료,30,400,10,200,,4000,40000,현금,,대구광역시청,053-803-4882,35.9209007,128.5971581,2022-07-25
154-2-000225,서편업무지구(공영),공영,노외,대구광역시 북구 유통단지로8길 33,대구광역시 북구 산격동 1639,105,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9040048,128.6086279,2022-07-25
154-2-000230,신기공원북편(공영),공영,노외,대구광역시 북구 유통단지로13길 13-11,대구광역시 북구 산격동 1617,58,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9078387,128.6083227,2022-07-25
154-2-000232,신천둔치(공영),공영,노외,대구광역시 북구 칠성시장로 28,대구광역시 북구 칠성동1가 276-165,437,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,250,,5000,50000,현금,,대구광역시청,053-803-4882,35.87695466,128.604501,2022-07-25
154-2-000238,우편집중국서편(공영),공영,노외,대구광역시 북구 유통단지로21길 16,대구광역시 북구 산격동 1567,29,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9102388,128.612293,2022-07-25
154-2-000239,읍내동임시공영,공영,노외,대구광역시 북구 동암로7길 75-4,대구광역시 북구 읍내동 412-5,10,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.9528191,128.5554145,2022-07-25
154-2-000240,임시공영(공영청사부지),공영,노외,대구광역시 북구 구암로65길 38,대구광역시 북구 구암동 771-3,338,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94153605,128.5657163,2022-07-25
154-2-000241,임시공영(관음동),공영,노외,대구광역시 북구 관음로 141,대구광역시 북구 관음동 1230-2,120,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94307205,128.5420358,2022-07-25
154-2-000242,임시공영(복현1동)1,공영,노외,대구광역시 북구 경대로17길 78,대구광역시 북구 복현동 404-3,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89503549,128.6140324,2022-07-25
154-2-000243,임시공영(복현1동)2,공영,노외,대구광역시 북구 경대로서19길 31,,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8906191,128.6162748,2022-07-25
154-2-000244,임시공영(침산1동),공영,노외,대구광역시 북구 오봉로18길 39-21,대구광역시 북구 침산동 1310-2,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89532315,128.5829465,2022-07-25
154-2-000245,임시공영(팔달동),공영,노외,대구광역시 북구 작원1길 17-14,대구광역시 북구 팔달동 151-36,17,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89818443,128.5512569,2022-07-25
154-2-000246,전자관북편1(공영),공영,노외,대구광역시 북구 유통단지로7길 21,대구광역시 북구 산격동 338-2,107,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9077608,128.605559,2022-07-25
154-2-000247,전자관북편2(공영),공영,노외,대구광역시 북구 유통단지로3길 4-11,대구광역시 북구 산격동 603-9,104,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.90621166,128.6047681,2022-07-25
154-2-000248,조야교남편(공영),공영,노외,대구광역시 북구 조야로12길 1,대구광역시 북구 조야동 436-2,74,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.91200881,128.5771953,2022-07-25
154-2-000250,칠성(공영),공영,노외,대구광역시 북구 칠성남로 196,대구광역시 북구 칠성동1가 184-10,165,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,250,,5000,50000,신용카드+교통카드,,대구광역시청,053-803-4882,35.87610607,128.6016615,2022-07-25
154-2-000251,칠성동2가(공영),공영,노외,대구광역시 북구 칠성로19길 4,대구광역시 북구 칠성동2가 409-613,19,1,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.879228,128.600019,2022-07-25
154-2-000252,태전1동임시공영,공영,노외,대구광역시 북구 태전로19길 7-10,대구광역시 북구 태전동 302-8,11,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92703788,128.5412594,2022-07-25
154-2-000255,팔달신시장(공영),공영,노외,대구광역시 북구 노원로 28,대구광역시 북구 노원동3가 883-3,164,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,300,10,150,,,,교통카드,,대구광역시청,053-803-4882,35.89155443,128.5660515,2022-07-25
154-2-000256,패션센터남편(공영),공영,노외,대구광역시 북구 유통단지로14길 17,대구광역시 북구 산격동 1670,66,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-3211,35.9061485,128.6117408,2022-07-25
154-2-000259,관음제2공영,공영,노외,,대구광역시 북구 관음동 185,44,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,300,,6000,80000,신용카드,,대구광역시 북구청,053-665-3012,35.94286226,128.5463893,2022-07-25
154-4-000190,광양,민영,노외,대구광역시 북구 팔달로27길 81,대구광역시 북구 노원동3가 892-1,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,60,1000,,5000,80000,현금,,대구광역시 북구청,053-665-3012,35.89220587,128.5679626,2022-07-25
154-4-000191,구남,민영,노외,대구광역시 북구 구암로17길 3,대구광역시 북구 읍내동 1121-1,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,60,2000,,10000,100000,현금,,대구광역시 북구청,053-665-3012,35.93292828,128.5503945,2022-07-25
154-4-000192,구마니 유료주차장,민영,노외,대구광역시 북구 칠성남로30길 9,대구광역시 북구 칠성동2가 504,31,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,10,500,,,,현금,,대구광역시 북구청,053-665-3012,35.87695476,128.5962597,2022-07-25
154-4-000198,뉴욕,민영,노외,대구광역시 북구 칠성남로 230,대구광역시 북구 칠성동1가 155-2,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,1000,,,,,,현금,,대구광역시 북구청,053-665-3012,35.875613,128.6053331,2022-07-25
154-4-000199,대광,민영,노외,대구광역시 북구 오봉로 12,대구광역시 북구 노원동1가 205,10,2,미시행,평일+토요일,07:00,21:00,07:00,21:00,00:00,00:00,유료,30,1000,60,1500,,6000,70000,현금,,대구광역시 북구청,053-665-3012,35.88880316,128.5764994,2022-07-25
154-4-000200,대륙,민영,노외,대구광역시 북구 칠성남로37길 23,대구광역시 북구 칠성동2가 549-6,24,1,미시행,평일+토요일+공휴일,08:00,19:00,08:00,19:00,08:00,19:00,유료,30,1000,60,1500,,5000,70000,현금,,대구광역시 북구청,053-665-3012,35.8778587,128.6006471,2022-07-25
154-4-000201,대보,민영,노외,대구광역시 북구 칠성남로30길 8-1,대구광역시 북구 칠성동2가 302-308,9,1,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,1000,60,2000,,,,현금,,대구광역시 북구청,053-665-3012,35.87688665,128.5951518,2022-07-25
154-4-000202,대진,민영,노외,대구광역시 북구 노원로 14-4,대구광역시 북구 노원동3가 731-1,28,2,미시행,평일+토요일+공휴일,04:30,18:30,04:30,18:30,04:30,18:30,유료,30,1000,60,1000,,3000,80000,현금,,대구광역시 북구청,053-665-3012,35.89060717,128.5648608,2022-07-25
154-4-000203,대현,민영,노외,대구광역시 북구 신암로 99,대구광역시 북구 대현동 277-59,18,1,미시행,평일+토요일,09:00,22:00,09:00,22:00,00:00,00:00,유료,30,1000,60,2000,,5000,60000,현금,,대구광역시 북구청,053-665-3012,35.87990804,128.6104856,2022-07-25
154-4-000204,대흥,민영,노외,,대구광역시 북구 노원동3가 73-6,24,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,60000,현금,,대구광역시 북구청,053-665-3012,35.89725996,128.5703747,2022-07-25
154-4-000205,도성,민영,노외,대구광역시 북구 옥산로 53,대구광역시 북구 노원동1가 366-1,25,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,1000,10,500,,,,현금,,대구광역시 북구청,053-665-3012,35.88553119,128.5814603,2022-07-25
154-4-000207,동서,민영,노외,,대구광역시 북구 노원동2가 275-2,18,2,미시행,평일+토요일,09:00,18:00,19:00,23:59,00:00,00:00,유료,60,1000,,,,5000,,현금,,대구광역시 북구청,053-665-3012,35.88780656,128.5746524,2022-07-25
154-4-000212,만평,민영,노외,대구광역시 북구 팔달로 155-1,대구광역시 북구 노원동3가 765-1,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,10,500,,10000,100000,현금,,대구광역시 북구청,053-665-3012,35.88939489,128.5671873,2022-07-25
154-4-000213,명성,민영,노외,대구광역시 북구 침산남로 154,대구광역시 북구 침산동 265-11,33,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,1000,,,,8000,60000,현금,,대구광역시 북구청,053-665-3012,35.8878395,128.5922723,2022-07-25
154-4-000214,미니,민영,노외,대구광역시 북구 칠성남로31길 12-5,대구광역시 북구 칠성동2가 541-30,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.87766279,128.5985705,2022-07-25
154-4-000215,벧엘,민영,노외,대구광역시 북구 대현로9길 2,대구광역시 북구 대현동 227-18,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,1000,,,,5000,70000,현금,,대구광역시 북구청,053-665-3012,35.88518404,128.6049054,2022-07-25
154-4-000216,보근,민영,노외,대구광역시 북구 공평로 155-2,대구광역시 북구 칠성동2가 548-16,7,1,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,1000,60,2000,,3000,70000,현금,,대구광역시 북구청,053-665-3012,35.87792093,128.6010181,2022-07-25
154-4-000219,빵빵주차장,민영,노외,대구광역시 북구 칠곡중앙대로 440,대구광역시 북구 읍내동 1341-5,24,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,800,10,300,,,70000,현금,,대구광역시 북구청,053-665-3012,35.9349066,128.5492023,2022-07-25
154-4-000226,송원,민영,노외,대구광역시 북구 동천로 125-14,대구광역시 북구 동천동 904-2,22,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94325188,128.5593616,2022-07-25
154-4-000227,스마일,민영,노외,대구광역시 북구 대학로 143,대구광역시 북구 산격동 1290-8,52,2,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,1000,10,300,,5000,30000,현금,,대구광역시 북구청,053-665-3012,35.89682125,128.6136501,2022-07-25
154-4-000228,삼성주차장(박문웅),민영,노외,대구광역시 북구 동천로23길 18,대구광역시 북구 동천동 907-1,14,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,,,,,,현금,,대구광역시 북구청,053-665-3012,35.94245761,128.5589261,2022-07-25
154-4-000229,시민,민영,노외,대구광역시 북구 옥산로17길 10,대구광역시 북구 칠성동2가 89-1,62,1,미시행,평일,08:00,22:00,00:00,00:00,00:00,00:00,유료,30,1000,60,1000,,3000,40000,현금,,대구광역시 북구청,053-665-3012,35.8852831,128.5857108,2022-07-25
154-4-000231,신만평,민영,노외,대구광역시 북구 팔달로 133,대구광역시 북구 노원동3가 738-1,13,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,30,800,60,1500,,10000,70000,현금,,대구광역시 북구청,053-665-3012,35.88970924,128.5646922,2022-07-25
154-4-000233,신태경,민영,노외,대구광역시 북구 호국로51길 5,대구광역시 북구 서변동 1779,13,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,60,2000,,,,,,현금,,대구광역시 북구청,053-665-3012,35.92433357,128.5986496,2022-07-25
154-4-000234,아진,민영,노외,대구광역시 북구 팔달로 159,대구광역시 북구 노원동3가 768-1,17,2,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,60,1000,,,,5000,50000,현금,,대구광역시 북구청,053-665-3012,35.88926955,128.5675428,2022-07-25
154-4-000235,역후,민영,노외,대구광역시 북구 칠성남로30길 8-1,대구광역시 북구 칠성동2가 302-308,21,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,30,1000,60,2000,,,,현금,,대구광역시 북구청,053-665-3012,35.87688665,128.5951518,2022-07-25
154-4-000236,영덕,민영,노외,대구광역시 북구 팔달로27길 71,대구광역시 북구 노원동3가 894-1,16,2,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,60,1000,,,,3000,60000,현금,,대구광역시 북구청,053-665-3012,35.89181778,128.5674167,2022-07-25
154-4-000237,우정,민영,노외,대구광역시 북구 노원로10길 35,대구광역시 북구 노원동3가 1001-14,4,2,미시행,평일,07:30,21:00,00:00,00:00,00:00,00:00,유료,30,1000,,,,,80000,현금+신용카드,,대구광역시 북구청,053-665-3012,35.8920819,128.5693763,2022-07-25
154-4-000249,청신,민영,노외,대구광역시 북구 팔달로27길 45,대구광역시 북구 노원동3가 882,20,2,미시행,평일+토요일+공휴일,05:00,19:00,05:00,19:00,00:00,23:59,유료,30,1000,,,,5000,70000,현금,,대구광역시 북구청,053-665-3012,35.89122502,128.5664349,2022-07-25
154-4-000253,태호,민영,노외,대구광역시 북구 동암로 102,대구광역시 북구 동천동 895-4,44,3,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,60,1000,,,,,,현금,,대구광역시 북구청,053-665-3012,35.9440102,128.5620563,2022-07-25
154-4-000254,통일로,민영,노외,대구광역시 북구 침산남로 209,대구광역시 북구 침산동 15-47,10,2,미시행,평일,12:00,17:00,00:00,00:00,00:00,00:00,유료,30,1000,60,1000,,8000,60000,현금,,대구광역시 북구청,053-665-3012,35.8869306,128.5985068,2022-07-25
154-4-000257,풍국,민영,노외,대구광역시 북구 노원로 19,대구광역시 북구 노원동3가 373,23,3,미시행,평일+토요일+공휴일,07:00,17:00,07:00,17:00,07:00,17:00,유료,60,1000,,,,10000,,현금,,대구광역시 북구청,053-665-3012,35.89212138,128.5648666,2022-07-25
154-4-000258,화성,민영,노외,대구광역시 북구 중앙대로 580,대구광역시 북구 침산동 105-44,8,1,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,06:00,23:59,유료,30,600,10,100,,5000,60000,현금,,대구광역시 북구청,053-665-3012,35.8846168,128.5975673,2022-07-25
154-4-000260,오렌지유료주차장(이옥분),민영,노외,대구광역시 북구 동천로23길 18,대구광역시 북구 동천동 907-1,18,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,,,,,,현금,,대구광역시 북구청,053-665-3012,35.94248568,128.5589261,2022-07-25
154-4-000261,산격유료주차장,민영,노외,대구광역시 북구 연암공원로 26,대구광역시 북구 산격동 1100-7,11,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,,,,,,,,대구광역시 북구청,053-665-3012,35.89322494,128.5976695,2022-07-25
154-2-000262,무지개공영주차장,공영,노외,대구광역시 북구 대학로17길 11,대구광역시 북구 산격동 1393,51,2,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,06:00,23:59,유료,30,600,10,300,,6000,100000,현금+신용카드,,대구광역시 북구청,053-665-3012,35.893295,128.6085684,2022-07-25
154-2-000263,복현장미공원 공영주차장,공영,노외,대구광역시 북구 경진로남1길 40,대구광역시 북구 복현동 439-1,96,2,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,06:00,23:59,유료,30,500,10,100,,3000,50000,현금+카드,,대구광역시 북구청,053-665-3012,35.89336757,128.6173123,2022-07-25
154-2-000264,산격4동공영주차장,공영,노외,대구광역시 북구 산격로19길 4,대구광역시 북구 산격동 1216-24,63,2,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,06:00,23:59,유료,30,600,10,300,,6000,100000,현금+카드,,대구광역시 북구청,053-665-3012,35.89900362,128.606822,2022-07-25
154-1-000265,운암지 공영주차장(노상),공영,노상,,대구광역시 북구 구암동 615-13,40,3,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,,4000,50000,현금+카드,,대구광역시 북구청,053-665-3012,35.93129001,128.564128,2022-07-25
154-2-000266,운암지 공영주차장(노외),공영,노외,,대구광역시 북구 구암동 615-13,140,3,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,30,400,10,200,,4000,50000,현금+카드,,대구광역시 북구청,053-665-3012,35.93129001,128.564128,2022-07-25
